helper__unique_id_num*date*lat*long,unique_id,unique_id_num,tagging_date,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat,spawning_use,spawning_season
254-43671-64.246033-146.220282,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2019,7/25/2019,0.523137,7/25/2019 12:33,4,1,belly,FALSE,118,7,64.246033,-146.220282,3_summer,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
254-43745-64.242175-146.225413,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2019,10/7/2019,0.439734,10/7/2019 10:33,5,1,belly,TRUE,109,38,64.242175,-146.225413,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
254-43816-64.243771-146.220765,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2019,12/17/2019,0.444051,12/17/2019 10:39,6,1,wing,TRUE,88,8,64.243771,-146.220765,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
254-43851-64.245471-146.215728,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2020,1/21/2020,0.426597,1/21/2020 10:14,7,2,left,TRUE,95,26,64.245471,-146.215728,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
254-43866-64.24475-146.225936,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2020,2/5/2020,0.441655,2/5/2020 10:35,8,1,belly,TRUE,120,27,64.24475,-146.225936,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
254-43979-64.243603-146.222698,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2020,5/28/2020,0.427014,5/28/2020 10:14,9,1,belly,TRUE,118,12,64.243603,-146.222698,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
254-44041-64.245485-146.2223,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2020,7/29/2020,0.409699,7/29/2020 9:49,10,2,belly,FALSE,125,10,64.245485,-146.2223,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
254-44136-64.244547-146.219875,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2020,11/1/2020,0.488021,11/1/2020 11:42,11,2,belly,TRUE,115,9,64.244547,-146.219875,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
254-44212-64.247945-146.214662,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2021,1/16/2021,0.520116,1/16/2021 12:28,12,2,right,TRUE,106,13,64.247945,-146.214662,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
254-44222-64.24433-146.248728,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2021,1/26/2021,0.524051,1/26/2021 12:34,13,1,left,TRUE,99,28,64.24433,-146.248728,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
255-43607-64.83466-147.67696,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2019,5/22/2019,,NA,0.1,0,NA,NA,0,0,64.83466,-147.67696,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,tributary,tributary,,
255-43672-64.791495-147.949817,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2019,7/26/2019,0.570313,7/26/2019 13:41,4,2,wing,FALSE,89,14,64.791495,-147.949817,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,,
255-43745-64.792782-147.932538,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2019,10/7/2019,0.372257,43745.37226,5,1,wing,FALSE,93,17,64.792782,-147.932538,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,,
255-43816-64.730873-147.39484,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2019,12/17/2019,0.62419,12/17/2019 14:58,6,1,wing,FALSE,88,2,64.730873,-147.39484,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,N,2019_2020
255-43845-64.838115-147.533805,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2020,1/15/2020,0.592257,1/15/2020 14:12,7,1,left,FALSE,93,13,64.838115,-147.533805,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,Y,2019_2020
255-43866-64.834862-147.53064,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2020,2/5/2020,0.634769,2/5/2020 15:14,8,1,wing,FALSE,96,9,64.834862,-147.53064,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,N,2019_2020
255-43978-64.795225-147.945547,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2020,5/27/2020,0.561829,5/27/2020 13:29,9,1,belly,FALSE,96,15,64.795225,-147.945547,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,,
255-44040-64.784085-147.966517,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2020,7/28/2020,0.654931,7/28/2020 15:43,10,1,wing,FALSE,90,11,64.784085,-147.966517,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,,
255-44136-64.788586-147.960308,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2020,11/1/2020,0.692998,11/1/2020 16:37,11,2,belly,FALSE,98,11,64.788586,-147.960308,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,,
255-44209-64.842951-147.37478,34-46,255,5/22/2019,34,46,Y,668,"JS, DF",,2021,1/13/2021,0.644225,1/13/2021 15:27,12,1,left,FALSE,107,7,64.842951,-147.37478,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,tributary,Y,2020_2021
256-43588-64.1896-145.7277,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2019,5/3/2019,,NA,0.1,0,NA,NA,0,0,64.1896,-145.7277,0_Tagging,NA,Middle,alive,0,alive,0,Small nick on liver,Middle,tributary,mainstem,,
256-43605-64.182377-145.756905,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2019,5/20/2019,0.576377,5/20/2019 13:49,3,2,belly,FALSE,107,6,64.182377,-145.756905,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
256-43671-64.080813-145.37029,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2019,7/25/2019,0.510197,7/25/2019 12:14,4,1,belly,FALSE,99,11,64.080813,-145.37029,3_summer,TRUE,Upper,alive,0,alive,0,,Middle,tributary,mainstem,,
256-43745-63.99295-144.713273,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2019,10/7/2019,0.3239,43745.3239,5,1,wing,FALSE,67,10,63.99295,-144.713273,4_fall,TRUE,Upper,alive,0,alive,0,,Middle,tributary,mainstem,,
256-43816-63.974462-144.706818,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2019,12/17/2019,0.466829,12/17/2019 11:12,6,1,wing,FALSE,65,8,63.974462,-144.706818,1_winter,TRUE,Upper,alive,0,alive,0,,Middle,tributary,mainstem,Y,2019_2020
256-44041-64.06122-145.195801,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2020,7/29/2020,0.426748,7/29/2020 10:14,10,2,belly,FALSE,61,2,64.06122,-145.195801,3_summer,TRUE,Upper,alive,0,alive,0,,Middle,tributary,mainstem,,
256-44136-64.84744-147.604526,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2020,11/1/2020,0.68853,11/1/2020 16:31,11,1,wing,FALSE,63,4,64.84744,-147.604526,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
256-44209-64.833895-147.305458,34-47,256,5/3/2019,34,47,Y,630,"LSA, EM",,2021,1/13/2021,0.643542,1/13/2021 15:26,12,1,left,FALSE,103,2,64.833895,-147.305458,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,Y,2020_2021
257-43594-64.75185-148.04018,34-48,257,5/9/2019,34,48,Y,636,"LG, DF",,2019,5/9/2019,,NA,0.1,0,NA,NA,0,0,64.75185,-148.04018,0_Tagging,NA,Middle,alive,0,dead,1,not pit tagged,Middle,mainstem,mainstem,,
257-43755-64.582895-148.951631,34-48,257,5/9/2019,34,48,Y,636,"LG, DF",,2019,10/17/2019,0.529861,10/17/2019 12:43,5,2,belly,TRUE,70,1,64.582895,-148.951631,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
257-43978-64.583483-148.953355,34-48,257,5/9/2019,34,48,Y,636,"LG, DF",,2020,5/27/2020,0.576273,5/27/2020 13:49,9,1,belly,TRUE,65,1,64.583483,-148.953355,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
257-44126-64.58124-148.958517,34-48,257,5/9/2019,34,48,Y,636,"LG, DF",,2020,10/22/2020,0.472095,10/22/2020 11:19,11,1,belly,TRUE,47,1,64.58124,-148.958517,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
257-44223-64.575108-148.963008,34-48,257,5/9/2019,34,48,Y,636,"LG, DF",,2021,1/27/2021,0.510208,1/27/2021 12:14,13,2,right,TRUE,40,3,64.575108,-148.963008,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
258-43594-64.75185-148.04018,34-49,258,5/9/2019,34,49,Y,653,"LG, DF",,2019,5/9/2019,,NA,0.1,0,NA,NA,0,0,64.75185,-148.04018,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
258-43604-64.70807-148.16759,34-49,258,5/9/2019,34,49,Y,653,"LG, DF",,2019,5/19/2019,0.648449,5/19/2019 15:33,3,1,belly,FALSE,82,2,64.70807,-148.16759,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
258-43672-64.748328-148.05846,34-49,258,5/9/2019,34,49,Y,653,"LG, DF",,2019,7/26/2019,0.572234,7/26/2019 13:44,4,2,belly,TRUE,90,6,64.748328,-148.05846,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
258-44223-64.791403-150.071917,34-49,258,5/9/2019,34,49,Y,653,"LG, DF",,2021,1/27/2021,0.53581,1/27/2021 12:51,13,2,right,FALSE,52,2,64.791403,-150.071917,1_winter,TRUE,Lower,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2020_2021
259-43592-64.75013-147.99477,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2019,5/7/2019,,NA,0.1,0,NA,NA,0,0,64.75013,-147.99477,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
259-43604-64.70414-148.222025,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2019,5/19/2019,0.64912,5/19/2019 15:34,3,1,belly,FALSE,70,2,64.70414,-148.222025,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
259-43672-64.69685-148.230478,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2019,7/26/2019,0.574954,7/26/2019 13:47,4,2,wing,FALSE,95,15,64.69685,-148.230478,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
259-43745-64.795573-147.922832,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2019,10/7/2019,0.37213,43745.37213,5,1,wing,FALSE,74,13,64.795573,-147.922832,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
259-43816-64.549762-147.063775,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2019,12/17/2019,0.425914,12/17/2019 10:13,6,1,belly,FALSE,82,13,64.549762,-147.063775,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,N,2019_2020
259-43851-64.479165-146.991232,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2020,1/21/2020,0.406921,1/21/2020 9:45,7,2,left,FALSE,68,32,64.479165,-146.991232,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2019_2020
259-43866-64.46675-147.001315,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2020,2/5/2020,0.614236,2/5/2020 14:44,8,1,wing,FALSE,97,22,64.46675,-147.001315,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,N,2019_2020
259-43979-64.589207-147.140287,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2020,5/28/2020,0.411829,5/28/2020 9:53,9,1,wing,FALSE,80,11,64.589207,-147.140287,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
259-44136-64.574978-147.096563,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2020,11/1/2020,0.474329,11/1/2020 11:23,11,2,belly,FALSE,73,10,64.574978,-147.096563,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
259-44222-64.50186-147.00296,34-50,259,5/7/2019,34,50,Y,665,"LG, DF",,2021,1/26/2021,0.511944,1/26/2021 12:17,13,1,left,FALSE,87,7,64.50186,-147.00296,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2020_2021
260-43594-64.75185-148.04018,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2019,5/9/2019,,NA,0.1,0,NA,NA,0,0,64.75185,-148.04018,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
260-43604-64.814222-147.920915,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2019,5/19/2019,0.779363,5/19/2019 18:42,3,1,wing,FALSE,105,2,64.814222,-147.920915,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
260-43672-64.750853-148.0333,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2019,7/26/2019,0.571933,7/26/2019 13:43,4,2,belly,FALSE,106,9,64.750853,-148.0333,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
260-43755-64.75039-148.031223,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2019,10/17/2019,0.518218,10/17/2019 12:26,5,2,belly,FALSE,69,1,64.75039,-148.031223,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
260-43816-64.788227-147.734658,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2019,12/17/2019,0.4164,12/17/2019 9:59,6,1,belly,FALSE,64,2,64.788227,-147.734658,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,N,2019_2020
260-43851-64.782582-147.703993,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2020,1/21/2020,0.653935,1/21/2020 15:41,7,2,left,FALSE,75,2,64.782582,-147.703993,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,Y,2019_2020
260-43866-64.787815-147.744961,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2020,2/5/2020,0.643866,2/5/2020 15:27,8,1,wing,FALSE,74,13,64.787815,-147.744961,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,N,2019_2020
260-43979-64.763367-148.007437,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2020,5/28/2020,0.401065,5/28/2020 9:37,9,1,belly,FALSE,64,1,64.763367,-148.007437,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
260-44040-64.755895-148.009008,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2020,7/28/2020,0.654213,7/28/2020 15:42,10,1,belly,FALSE,71,3,64.755895,-148.009008,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
260-44212-64.777938-147.614428,34-51,260,5/9/2019,34,51,Y,650,"LG, DF",,2021,1/16/2021,0.485023,1/16/2021 11:38,12,2,right,FALSE,47,1,64.777938,-147.614428,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,Y,2020_2021
261-43595-64.77996-147.96429,34-52,261,5/10/2019,34,52,Y,774,"JS, DF",,2019,5/10/2019,,NA,0.1,0,NA,NA,0,0,64.77996,-147.96429,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
261-43604-64.758117-148.00349,34-52,261,5/10/2019,34,52,Y,774,"JS, DF",,2019,5/19/2019,0.646192,5/19/2019 15:30,3,1,belly,FALSE,76,1,64.758117,-148.00349,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
261-43672-64.654458-148.47372,34-52,261,5/10/2019,34,52,Y,774,"JS, DF",,2019,7/26/2019,0.578206,7/26/2019 13:52,4,2,belly,FALSE,55,4,64.654458,-148.47372,3_summer,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
261-44126-64.651773-148.493765,34-52,261,5/10/2019,34,52,Y,774,"JS, DF",,2020,10/22/2020,0.466701,10/22/2020 11:12,11,1,belly,TRUE,57,2,64.651773,-148.493765,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
261-44209-64.65228-148.478311,34-52,261,5/10/2019,34,52,Y,774,"JS, DF",,2021,1/13/2021,0.495498,1/13/2021 11:53,12,1,left,TRUE,71,8,64.65228,-148.478311,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
261-44223-64.654133-148.480788,34-52,261,5/10/2019,34,52,Y,774,"JS, DF",,2021,1/27/2021,0.504826,1/27/2021 12:06,13,2,left,TRUE,67,5,64.654133,-148.480788,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
262-43594-64.75185-148.04018,34-53,262,5/9/2019,34,53,Y,686,"LG, DF",,2019,5/9/2019,,NA,0.1,0,NA,NA,0,0,64.75185,-148.04018,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
262-43604-64.749565-148.019722,34-53,262,5/9/2019,34,53,Y,686,"LG, DF",,2019,5/19/2019,0.646458,5/19/2019 15:30,3,1,wing,FALSE,77,4,64.749565,-148.019722,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
262-43851-64.794048-147.783927,34-53,262,5/9/2019,34,53,Y,686,"LG, DF",,2020,1/21/2020,0.654931,1/21/2020 15:43,7,2,left,TRUE,41,1,64.794048,-147.783927,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,Y,2019_2020
262-43866-64.794375-147.76325,34-53,262,5/9/2019,34,53,Y,686,"LG, DF",,2020,2/5/2020,0.6436,2/5/2020 15:26,8,1,wing,TRUE,56,5,64.794375,-147.76325,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
262-43980-64.775368-147.661973,34-53,262,5/9/2019,34,53,Y,686,"LG, DF",,2020,5/29/2020,0.764387,5/29/2020 18:20,9,2,wing,TRUE,46,1,64.775368,-147.661973,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
263-43592-64.78114-147.64853,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2019,5/7/2019,,NA,0.1,0,NA,NA,0,0,64.78114,-147.64853,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
263-43605-64.789607-147.918583,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2019,5/20/2019,0.53728,5/20/2019 12:53,3,2,belly,FALSE,43,1,64.789607,-147.918583,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
263-43672-64.739023-148.088963,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2019,7/26/2019,0.572662,7/26/2019 13:44,4,2,wing,TRUE,104,7,64.739023,-148.088963,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
263-43755-64.73983-148.088261,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2019,10/17/2019,0.518796,10/17/2019 12:27,5,2,belly,TRUE,91,1,64.73983,-148.088261,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
263-43817-64.740808-148.08764,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2019,12/18/2019,0.475602,12/18/2019 11:24,6,2,belly,TRUE,123,27,64.740808,-148.08764,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
263-43845-64.732797-148.104772,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2020,1/15/2020,0.57206,1/15/2020 13:43,7,1,left,TRUE,109,13,64.732797,-148.104772,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
263-43869-64.737878-148.098968,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2020,2/8/2020,0.47441,2/8/2020 11:23,8,2,wing,TRUE,97,11,64.737878,-148.098968,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
263-43979-64.736703-148.086357,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2020,5/28/2020,0.399954,5/28/2020 9:35,9,1,belly,TRUE,124,27,64.736703,-148.086357,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
263-44040-64.739647-148.087111,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2020,7/28/2020,0.653495,7/28/2020 15:41,10,1,belly,TRUE,70,4,64.739647,-148.087111,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
263-44126-64.738193-148.09499,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2020,10/22/2020,0.461528,10/22/2020 11:04,11,1,belly,TRUE,96,6,64.738193,-148.09499,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
263-44209-64.742126-148.079481,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2021,1/13/2021,0.490637,1/13/2021 11:46,12,1,left,TRUE,87,21,64.742126,-148.079481,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
263-44223-64.746273-148.04905,34-54,263,5/7/2019,34,54,Y,701,"RQ, JS",,2021,1/27/2021,0.500012,1/27/2021 12:00,13,2,left,TRUE,81,3,64.746273,-148.04905,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
264-43593-64.79236-147.66458,34-55,264,5/8/2019,34,55,Y,783,"RQ, JS",,2019,5/8/2019,,NA,0.1,0,NA,NA,0,0,64.79236,-147.66458,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
264-43605-64.794138-147.738018,34-55,264,5/8/2019,34,55,Y,783,"RQ, JS",,2019,5/20/2019,0.53956,5/20/2019 12:56,3,2,wing,FALSE,70,1,64.794138,-147.738018,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
264-43672-64.695175-148.240412,34-55,264,5/8/2019,34,55,Y,783,"RQ, JS",,2019,7/26/2019,0.575081,7/26/2019 13:48,4,2,wing,FALSE,90,28,64.695175,-148.240412,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
264-43817-64.716203-148.155903,34-55,264,5/8/2019,34,55,Y,783,"RQ, JS",,2019,12/18/2019,0.476481,12/18/2019 11:26,6,2,belly,TRUE,51,1,64.716203,-148.155903,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2019_2020
264-44209-64.807595-147.760325,34-55,264,5/8/2019,34,55,Y,783,"RQ, JS",,2021,1/13/2021,0.486597,1/13/2021 11:40,12,1,left,FALSE,44,1,64.807595,-147.760325,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2020_2021
265-43592-64.78114-147.64853,34-56,265,5/7/2019,34,56,Y,708,"RQ, JS",,2019,5/7/2019,,NA,0.1,0,NA,NA,0,0,64.78114,-147.64853,0_Tagging,NA,Middle,alive,0,harvested,2,Caught Caught 9/4/2019,Middle,mainstem,mainstem,,
265-43605-64.79143-147.706898,34-56,265,5/7/2019,34,56,Y,708,"RQ, JS",,2019,5/20/2019,0.539884,5/20/2019 12:57,3,2,belly,FALSE,80,5,64.79143,-147.706898,2_spring,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,,
265-43671-64.767535-147.550387,34-56,265,5/7/2019,34,56,Y,708,"RQ, JS",,2019,7/25/2019,0.559155,7/25/2019 13:25,4,1,wing,FALSE,75,16,64.767535,-147.550387,3_summer,TRUE,Middle,alive,0,harvested,2,but caught 9/4/19 behind Tanana Lakes,Middle,mainstem,mainstem,,
266-43733-62.99904-141.79878,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2019,9/25/2019,,NA,0.1,0,NA,NA,0,0,62.99904,-141.79878,0_Tagging,NA,Upper,alive,0,dead,1,And redeployed Deployment #2,Upper,tributary,tributary,,
266-43745-62.919755-141.620922,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2019,10/7/2019,0.524687,10/7/2019 12:35,5,1,belly,FALSE,67,5,62.919755,-141.620922,4_fall,TRUE,Upper,alive,0,dead,1,,Upper,tributary,tributary,,
266-43816-62.878783-141.650903,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2019,12/17/2019,0.53713,12/17/2019 12:53,6,1,belly,FALSE,91,1,62.878783,-141.650903,1_winter,TRUE,Upper,alive,0,dead,1,,Upper,tributary,tributary,N,2019_2020
266-43851-62.899483-141.623515,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2020,1/21/2020,0.522616,1/21/2020 12:32,7,2,left,FALSE,102,14,62.899483,-141.623515,1_winter,TRUE,Upper,alive,0,dead,1,,Upper,tributary,tributary,Y,2019_2020
266-43866-62.895675-141.625172,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2020,2/5/2020,0.526852,2/5/2020 12:38,8,1,wing,FALSE,81,16,62.895675,-141.625172,1_winter,TRUE,Upper,alive,0,dead,1,,Upper,tributary,tributary,N,2019_2020
266-43979-62.982932-141.730973,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2020,5/28/2020,0.528345,5/28/2020 12:40,9,1,belly,FALSE,81,1,62.982932,-141.730973,2_spring,TRUE,Upper,alive,0,dead,1,,Upper,tributary,tributary,,
266-44136-62.687602-141.280228,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2020,11/1/2020,0.567639,11/1/2020 13:37,11,2,belly,TRUE,125,28,62.687602,-141.280228,4_fall,TRUE,Upper,dead,1,dead,1,,Upper,tributary,tributary,,
266-44212-62.692667-141.287958,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2021,1/16/2021,0.616389,1/16/2021 14:47,12,2,right,TRUE,119,16,62.692667,-141.287958,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,tributary,tributary,N,2020_2021
266-44222-62.690148-141.292515,34-56.2,266,9/25/2019,34,56.2,Y,675,"LG, KW, LS",,2021,1/26/2021,0.610359,1/26/2021 14:38,13,1,right,TRUE,108,23,62.690148,-141.292515,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,tributary,tributary,N,2020_2021
267-43607-63.05377-141.91879,34-57,267,5/22/2019,34,57,Y,800,"JS, DF, LSA",,2019,5/22/2019,,NA,0.1,0,NA,NA,0,0,63.05377,-141.91879,0_Tagging,NA,Upper,alive,0,alive,0,,Upper,tributary,mainstem,,
